Time,Volume,ATR,p1wick,p1body,p1tail,p1dir,p2wick,p2body,p2tail,p2dir,p3wick,p3body,p3tail,p3dir,ans
22,22027,0.0064847,0.0022000,0.0014000,0.0001500,1,0.0010800,0.0013100,0.0005400,0,0.0016800,0.0010500,0.0000000,1,LE
02,40465,0.0065222,0.0017800,0.0039300,0.0013000,1,0.0022000,0.0014000,0.0001500,1,0.0010800,0.0013100,0.0005400,0,LE
06,54423,0.0070913,0.0001600,0.0131300,0.0012000,1,0.0017800,0.0039300,0.0013000,1,0.0022000,0.0014000,0.0001500,1,S
10,25915,0.0068741,0.0018900,0.0000300,0.0021300,1,0.0001600,0.0131300,0.0012000,1,0.0017800,0.0039300,0.0013000,1,S
14,8015,0.0068416,0.0024100,0.0030600,0.0009500,1,0.0018900,0.0000300,0.0021300,1,0.0001600,0.0131300,0.0012000,1,S
14,5475,0.0066872,0.0009000,0.0035500,0.0002300,1,0.0024100,0.0030600,0.0009500,1,0.0018900,0.0000300,0.0021300,1,S
18,22090,0.0068267,0.0007200,0.0069400,0.0009800,0,0.0009000,0.0035500,0.0002300,1,0.0024100,0.0030600,0.0009500,1,SE
22,20182,0.0066934,0.0016600,0.0020400,0.0012600,1,0.0007200,0.0069400,0.0009800,0,0.0009000,0.0035500,0.0002300,1,SE
02,41244,0.0070860,0.0007900,0.0103600,0.0010400,0,0.0016600,0.0020400,0.0012600,1,0.0007200,0.0069400,0.0009800,0,LE
06,45343,0.0070263,0.0021500,0.0026400,0.0014600,1,0.0007900,0.0103600,0.0010400,0,0.0016600,0.0020400,0.0012600,1,LE
10,31165,0.0070844,0.0011000,0.0034600,0.0032800,1,0.0021500,0.0026400,0.0014600,1,0.0007900,0.0103600,0.0010400,0,SE
14,11399,0.0069191,0.0003000,0.0033600,0.0011100,0,0.0011000,0.0034600,0.0032800,1,0.0021500,0.0026400,0.0014600,1,LE
18,21514,0.0069370,0.0016200,0.0049300,0.0006200,1,0.0003000,0.0033600,0.0011100,0,0.0011000,0.0034600,0.0032800,1,SE
22,20469,0.0067072,0.0011000,0.0001600,0.0024600,0,0.0016200,0.0049300,0.0006200,1,0.0003000,0.0033600,0.0011100,0,SE
02,38145,0.0066846,0.0031500,0.0027600,0.0004800,1,0.0011000,0.0001600,0.0024600,0,0.0016200,0.0049300,0.0006200,1,SE
06,45631,0.0067514,0.0036300,0.0020600,0.0019300,0,0.0031500,0.0027600,0.0004800,1,0.0011000,0.0001600,0.0024600,0,SE
10,37250,0.0067070,0.0000700,0.0057900,0.0002700,0,0.0036300,0.0020600,0.0019300,0,0.0031500,0.0027600,0.0004800,1,LE
14,17886,0.0066144,0.0004700,0.0037500,0.0011900,0,0.0000700,0.0057900,0.0002700,0,0.0036300,0.0020600,0.0019300,0,LE
18,23063,0.0065683,0.0031700,0.0021300,0.0006700,0,0.0004700,0.0037500,0.0011900,0,0.0000700,0.0057900,0.0002700,0,LE
22,29371,0.0063984,0.0007000,0.0018100,0.0016800,0,0.0031700,0.0021300,0.0006700,0,0.0004700,0.0037500,0.0011900,0,LE
02,40868,0.0064964,0.0026800,0.0021000,0.0029900,1,0.0007000,0.0018100,0.0016800,0,0.0031700,0.0021300,0.0006700,0,LE
06,48314,0.0065888,0.0039800,0.0016600,0.0021500,0,0.0026800,0.0021000,0.0029900,1,0.0007000,0.0018100,0.0016800,0,LE
10,32297,0.0065818,0.0019600,0.0044300,0.0001000,1,0.0039800,0.0016600,0.0021500,0,0.0026800,0.0021000,0.0029900,1,LE
14,13560,0.0062738,0.0010800,0.0010300,0.0001600,0,0.0019600,0.0044300,0.0001000,1,0.0039800,0.0016600,0.0021500,0,LE
18,22447,0.0063914,0.0011700,0.0062900,0.0004600,1,0.0010800,0.0010300,0.0001600,0,0.0019600,0.0044300,0.0001000,1,SE
22,19143,0.0061227,0.0007000,0.0004100,0.0015200,0,0.0011700,0.0062900,0.0004600,1,0.0010800,0.0010300,0.0001600,0,SE
02,43306,0.0065011,0.0007700,0.0092700,0.0013800,0,0.0007000,0.0004100,0.0015200,0,0.0011700,0.0062900,0.0004600,1,LE
06,46455,0.0066553,0.0044200,0.0036800,0.0005600,0,0.0007700,0.0092700,0.0013800,0,0.0007000,0.0004100,0.0015200,0,LE
10,33386,0.0067942,0.0015700,0.0058700,0.0011600,1,0.0044200,0.0036800,0.0005600,0,0.0007700,0.0092700,0.0013800,0,LE
14,10880,0.0064639,0.0008700,0.0005400,0.0007600,1,0.0015700,0.0058700,0.0011600,1,0.0044200,0.0036800,0.0005600,0,LE
18,16288,0.0062508,0.0010900,0.0004800,0.0019100,1,0.0008700,0.0005400,0.0007600,1,0.0015700,0.0058700,0.0011600,1,LE
22,16823,0.0060693,0.0013000,0.0023800,0.0000300,1,0.0010900,0.0004800,0.0019100,1,0.0008700,0.0005400,0.0007600,1,LE
02,34168,0.0059772,0.0003300,0.0027000,0.0017500,0,0.0013000,0.0023800,0.0000300,1,0.0010900,0.0004800,0.0019100,1,LE
06,45507,0.0061210,0.0016500,0.0019700,0.0043700,0,0.0003300,0.0027000,0.0017500,0,0.0013000,0.0023800,0.0000300,1,LE
10,21559,0.0058766,0.0012500,0.0008500,0.0006000,1,0.0016500,0.0019700,0.0043700,0,0.0003300,0.0027000,0.0017500,0,LE
14,4624,0.0055740,0.0006500,0.0008500,0.0001400,0,0.0012500,0.0008500,0.0006000,1,0.0016500,0.0019700,0.0043700,0,LE
14,4515,0.0054058,0.0013000,0.0002600,0.0004100,1,0.0006500,0.0008500,0.0001400,0,0.0012500,0.0008500,0.0006000,1,LE
18,13640,0.0051797,0.0008100,0.0003400,0.0010900,0,0.0013000,0.0002600,0.0004100,1,0.0006500,0.0008500,0.0001400,0,LE
22,16953,0.0050733,0.0020100,0.0006900,0.0009900,1,0.0008100,0.0003400,0.0010900,0,0.0013000,0.0002600,0.0004100,1,LE
02,37852,0.0053388,0.0001000,0.0077600,0.0009300,1,0.0020100,0.0006900,0.0009900,1,0.0008100,0.0003400,0.0010900,0,LE
06,51629,0.0058774,0.0004200,0.0107800,0.0016800,1,0.0001000,0.0077600,0.0009300,1,0.0020100,0.0006900,0.0009900,1,S
10,36071,0.0058569,0.0031600,0.0015600,0.0008700,1,0.0004200,0.0107800,0.0016800,1,0.0001000,0.0077600,0.0009300,1,S
14,12450,0.0055814,0.0001600,0.0007500,0.0010900,0,0.0031600,0.0015600,0.0008700,1,0.0004200,0.0107800,0.0016800,1,S
18,17473,0.0053770,0.0006400,0.0007500,0.0013300,0,0.0001600,0.0007500,0.0010900,0,0.0031600,0.0015600,0.0008700,1,LE
22,22946,0.0055594,0.0007500,0.0068200,0.0003600,1,0.0006400,0.0007500,0.0013300,0,0.0001600,0.0007500,0.0010900,0,S
02,47937,0.0057816,0.0036800,0.0006700,0.0043200,1,0.0007500,0.0068200,0.0003600,1,0.0006400,0.0007500,0.0013300,0,S
06,52893,0.0062065,0.0018900,0.0077300,0.0021100,0,0.0036800,0.0006700,0.0043200,1,0.0007500,0.0068200,0.0003600,1,S
10,40188,0.0062496,0.0054500,0.0001300,0.0012300,1,0.0018900,0.0077300,0.0021100,0,0.0036800,0.0006700,0.0043200,1,S
14,15854,0.0060460,0.0003500,0.0028700,0.0001800,0,0.0054500,0.0001300,0.0012300,1,0.0018900,0.0077300,0.0021100,0,S
18,16208,0.0057949,0.0004900,0.0008900,0.0011500,0,0.0003500,0.0028700,0.0001800,0,0.0054500,0.0001300,0.0012300,1,S
22,27371,0.0058502,0.0007900,0.0050500,0.0007300,0,0.0004900,0.0008900,0.0011500,0,0.0003500,0.0028700,0.0001800,0,SE
02,51954,0.0058474,0.0018600,0.0027500,0.0012000,1,0.0007900,0.0050500,0.0007300,0,0.0004900,0.0008900,0.0011500,0,S
06,53067,0.0058576,0.0049900,0.0002400,0.0007600,1,0.0018600,0.0027500,0.0012000,1,0.0007900,0.0050500,0.0007300,0,S
10,39616,0.0063527,0.0010500,0.0114500,0.0002900,0,0.0049900,0.0002400,0.0007600,1,0.0018600,0.0027500,0.0012000,1,LE
14,16069,0.0060990,0.0012100,0.0010800,0.0005100,1,0.0010500,0.0114500,0.0002900,0,0.0049900,0.0002400,0.0007600,1,LE
18,14072,0.0058540,0.0011300,0.0014100,0.0001300,0,0.0012100,0.0010800,0.0005100,1,0.0010500,0.0114500,0.0002900,0,LE
22,17982,0.0056916,0.0007000,0.0025100,0.0003700,1,0.0011300,0.0014100,0.0001300,0,0.0012100,0.0010800,0.0005100,1,LE
02,43043,0.0056444,0.0029600,0.0001000,0.0019700,0,0.0007000,0.0025100,0.0003700,1,0.0011300,0.0014100,0.0001300,0,LE
06,52166,0.0058183,0.0026800,0.0040800,0.0013200,0,0.0029600,0.0001000,0.0019700,0,0.0007000,0.0025100,0.0003700,1,LE
10,31465,0.0057520,0.0022100,0.0018900,0.0007900,1,0.0026800,0.0040800,0.0013200,0,0.0029600,0.0001000,0.0019700,0,LE
14,12604,0.0055812,0.0007100,0.0025700,0.0000800,1,0.0022100,0.0018900,0.0007900,1,0.0026800,0.0040800,0.0013200,0,LE
18,16474,0.0056211,0.0004800,0.0051500,0.0005100,1,0.0007100,0.0025700,0.0000800,1,0.0022100,0.0018900,0.0007900,1,SE
22,22006,0.0055539,0.0015500,0.0019100,0.0012200,1,0.0004800,0.0051500,0.0005100,1,0.0007100,0.0025700,0.0000800,1,SE
02,40406,0.0058014,0.0048900,0.0033800,0.0007500,0,0.0015500,0.0019100,0.0012200,1,0.0004800,0.0051500,0.0005100,1,SE
06,50861,0.0064078,0.0002100,0.0124300,0.0016500,0,0.0048900,0.0033800,0.0007500,0,0.0015500,0.0019100,0.0012200,1,LE
10,27669,0.0062715,0.0001900,0.0025100,0.0018000,1,0.0002100,0.0124300,0.0016500,0,0.0048900,0.0033800,0.0007500,0,LE
14,6025,0.0059857,0.0002500,0.0010200,0.0010000,1,0.0001900,0.0025100,0.0018000,1,0.0002100,0.0124300,0.0016500,0,SE
14,4777,0.0058003,0.0003700,0.0018300,0.0010400,0,0.0002500,0.0010200,0.0010000,1,0.0001900,0.0025100,0.0018000,1,LE
18,22675,0.0057831,0.0018000,0.0027300,0.0010300,0,0.0003700,0.0018300,0.0010400,0,0.0002500,0.0010200,0.0010000,1,LE
22,22342,0.0056443,0.0007500,0.0030500,0.0000400,1,0.0018000,0.0027300,0.0010300,0,0.0003700,0.0018300,0.0010400,0,LE
02,48374,0.0055897,0.0016600,0.0002000,0.0030200,0,0.0007500,0.0030500,0.0000400,1,0.0018000,0.0027300,0.0010300,0,LE
06,50430,0.0057783,0.0012700,0.0066000,0.0003600,0,0.0016600,0.0002000,0.0030200,0,0.0007500,0.0030500,0.0000400,1,LE
10,29563,0.0055956,0.0013600,0.0018400,0.0000200,1,0.0012700,0.0066000,0.0003600,0,0.0016600,0.0002000,0.0030200,0,LE
14,11773,0.0053330,0.0015600,0.0000100,0.0003500,0,0.0013600,0.0018400,0.0000200,1,0.0012700,0.0066000,0.0003600,0,LE
18,25298,0.0054992,0.0025100,0.0051200,0.0000300,1,0.0015600,0.0000100,0.0003500,0,0.0013600,0.0018400,0.0000200,1,SE
22,23668,0.0053672,0.0019500,0.0014100,0.0002900,1,0.0025100,0.0051200,0.0000300,1,0.0015600,0.0000100,0.0003500,0,SE
02,44932,0.0053881,0.0009900,0.0026000,0.0020700,0,0.0019500,0.0014100,0.0002900,1,0.0025100,0.0051200,0.0000300,1,LE
06,45291,0.0055461,0.0035500,0.0022900,0.0017600,0,0.0009900,0.0026000,0.0020700,0,0.0019500,0.0014100,0.0002900,1,LE
10,32898,0.0056413,0.0009200,0.0039700,0.0019900,0,0.0035500,0.0022900,0.0017600,0,0.0009900,0.0026000,0.0020700,0,LE
14,13422,0.0054220,0.0012700,0.0003000,0.0010000,0,0.0009200,0.0039700,0.0019900,0,0.0035500,0.0022900,0.0017600,0,L
18,17457,0.0053690,0.0000700,0.0046100,0.0000000,1,0.0012700,0.0003000,0.0010000,0,0.0009200,0.0039700,0.0019900,0,LE
22,16913,0.0051619,0.0012800,0.0008800,0.0003100,0,0.0000700,0.0046100,0.0000000,1,0.0012700,0.0003000,0.0010000,0,LE
02,42099,0.0052111,0.0034600,0.0018100,0.0005800,1,0.0012800,0.0008800,0.0003100,0,0.0000700,0.0046100,0.0000000,1,LE
06,49714,0.0053945,0.0011100,0.0049000,0.0017700,0,0.0034600,0.0018100,0.0005800,1,0.0012800,0.0008800,0.0003100,0,L
10,25255,0.0051499,0.0001200,0.0008300,0.0010200,0,0.0011100,0.0049000,0.0017700,0,0.0034600,0.0018100,0.0005800,1,L
14,10467,0.0049742,0.0000100,0.0025600,0.0001200,1,0.0001200,0.0008300,0.0010200,0,0.0011100,0.0049000,0.0017700,0,L
18,11117,0.0047611,0.0003200,0.0002800,0.0013900,1,0.0000100,0.0025600,0.0001200,1,0.0001200,0.0008300,0.0010200,0,L
22,16114,0.0047131,0.0011700,0.0022800,0.0006400,1,0.0003200,0.0002800,0.0013900,1,0.0000100,0.0025600,0.0001200,1,L
02,33001,0.0047815,0.0000800,0.0047800,0.0008100,0,0.0011700,0.0022800,0.0006400,1,0.0003200,0.0002800,0.0013900,1,L
06,38599,0.0047385,0.0004800,0.0025100,0.0011900,0,0.0000800,0.0047800,0.0008100,0,0.0011700,0.0022800,0.0006400,1,L
10,26292,0.0048436,0.0015700,0.0044800,0.0001600,1,0.0004800,0.0025100,0.0011900,0,0.0000800,0.0047800,0.0008100,0,L
14,8786,0.0046391,0.0003400,0.0010900,0.0005500,1,0.0015700,0.0044800,0.0001600,1,0.0004800,0.0025100,0.0011900,0,L
18,7915,0.0044863,0.0005600,0.0003500,0.0015900,1,0.0003400,0.0010900,0.0005500,1,0.0015700,0.0044800,0.0001600,1,L
22,9061,0.0043766,0.0012300,0.0007000,0.0010200,1,0.0005600,0.0003500,0.0015900,1,0.0003400,0.0010900,0.0005500,1,L
02,19365,0.0043261,0.0014000,0.0016900,0.0005800,0,0.0012300,0.0007000,0.0010200,1,0.0005600,0.0003500,0.0015900,1,L
06,11138,0.0042628,0.0015400,0.0002300,0.0016700,0,0.0014000,0.0016900,0.0005800,0,0.0012300,0.0007000,0.0010200,1,L
10,5416,0.0040269,0.0004700,0.0002800,0.0002100,0,0.0015400,0.0002300,0.0016700,0,0.0014000,0.0016900,0.0005800,0,L
14,5122,0.0038114,0.0001300,0.0007600,0.0001200,1,0.0004700,0.0002800,0.0002100,0,0.0015400,0.0002300,0.0016700,0,L
14,8274,0.0038763,0.0005200,0.0032300,0.0007100,0,0.0001300,0.0007600,0.0001200,1,0.0004700,0.0002800,0.0002100,0,L
18,11896,0.0039751,0.0001700,0.0050600,0.0000300,1,0.0005200,0.0032300,0.0007100,0,0.0001300,0.0007600,0.0001200,1,L
22,13380,0.0040862,0.0015800,0.0024800,0.0014700,1,0.0001700,0.0050600,0.0000300,1,0.0005200,0.0032300,0.0007100,0,L
02,20569,0.0040029,0.0002800,0.0011300,0.0015100,1,0.0015800,0.0024800,0.0014700,1,0.0001700,0.0050600,0.0000300,1,LE
06,22399,0.0040284,0.0002200,0.0015800,0.0025600,0,0.0002800,0.0011300,0.0015100,1,0.0015800,0.0024800,0.0014700,1,L
10,13989,0.0039721,0.0008700,0.0007400,0.0016300,0,0.0002200,0.0015800,0.0025600,0,0.0002800,0.0011300,0.0015100,1,L
14,10361,0.0040248,0.0000800,0.0045200,0.0001100,1,0.0008700,0.0007400,0.0016300,0,0.0002200,0.0015800,0.0025600,0,LE
18,19983,0.0042223,0.0008600,0.0057900,0.0001400,1,0.0000800,0.0045200,0.0001100,1,0.0008700,0.0007400,0.0016300,0,SE
22,18629,0.0041686,0.0000000,0.0034400,0.0000300,0,0.0008600,0.0057900,0.0001400,1,0.0000800,0.0045200,0.0001100,1,SE
02,22875,0.0043287,0.0008100,0.0054400,0.0001600,1,0.0000000,0.0034400,0.0000300,0,0.0008600,0.0057900,0.0001400,1,SE
06,39129,0.0050331,0.0004300,0.0137600,0.0000000,0,0.0008100,0.0054400,0.0001600,1,0.0000000,0.0034400,0.0000300,0,LE
10,25369,0.0049800,0.0008100,0.0012800,0.0022000,0,0.0004300,0.0137600,0.0000000,0,0.0008100,0.0054400,0.0001600,1,L
14,10055,0.0049021,0.0005200,0.0031700,0.0002000,0,0.0008100,0.0012800,0.0022000,0,0.0004300,0.0137600,0.0000000,0,L
18,16146,0.0049034,0.0005800,0.0042400,0.0001000,1,0.0005200,0.0031700,0.0002000,0,0.0008100,0.0012800,0.0022000,0,L
22,15122,0.0048089,0.0015900,0.0013600,0.0006300,1,0.0005800,0.0042400,0.0001000,1,0.0005200,0.0031700,0.0002000,0,L
02,27774,0.0047297,0.0005000,0.0018700,0.0013300,0,0.0015900,0.0013600,0.0006300,1,0.0005800,0.0042400,0.0001000,1,L
06,36398,0.0045983,0.0010500,0.0012700,0.0005700,1,0.0005000,0.0018700,0.0013300,0,0.0015900,0.0013600,0.0006300,1,L
10,28566,0.0050341,0.0024700,0.0077900,0.0004400,1,0.0010500,0.0012700,0.0005700,1,0.0005000,0.0018700,0.0013300,0,LE
14,10663,0.0048445,0.0013900,0.0009600,0.0000300,1,0.0024700,0.0077900,0.0004400,1,0.0010500,0.0012700,0.0005700,1,LE
18,14222,0.0047849,0.0026800,0.0008600,0.0004700,1,0.0013900,0.0009600,0.0000300,1,0.0024700,0.0077900,0.0004400,1,LE
22,13096,0.0046253,0.0017100,0.0002700,0.0005700,0,0.0026800,0.0008600,0.0004700,1,0.0013900,0.0009600,0.0000300,1,LE
02,31501,0.0045663,0.0015200,0.0020200,0.0002600,1,0.0017100,0.0002700,0.0005700,0,0.0026800,0.0008600,0.0004700,1,LE
06,38842,0.0047266,0.0032600,0.0031900,0.0003600,1,0.0015200,0.0020200,0.0002600,1,0.0017100,0.0002700,0.0005700,0,LE
10,20776,0.0047525,0.0019900,0.0003400,0.0027600,1,0.0032600,0.0031900,0.0003600,1,0.0015200,0.0020200,0.0002600,1,LE
14,9094,0.0045717,0.0000800,0.0015600,0.0005800,1,0.0019900,0.0003400,0.0027600,1,0.0032600,0.0031900,0.0003600,1,LE
18,13833,0.0044280,0.0013500,0.0006300,0.0005800,0,0.0000800,0.0015600,0.0005800,1,0.0019900,0.0003400,0.0027600,1,LE
22,20318,0.0047553,0.0017000,0.0069700,0.0003400,1,0.0013500,0.0006300,0.0005800,0,0.0000800,0.0015600,0.0005800,1,S
02,28072,0.0048484,0.0002400,0.0021100,0.0037100,1,0.0017000,0.0069700,0.0003400,1,0.0013500,0.0006300,0.0005800,0,S
06,28757,0.0049407,0.0008200,0.0030900,0.0022300,1,0.0002400,0.0021100,0.0037100,1,0.0017000,0.0069700,0.0003400,1,S
10,16708,0.0052457,0.0010100,0.0048300,0.0033700,0,0.0008200,0.0030900,0.0022300,1,0.0002400,0.0021100,0.0037100,1,S
14,3552,0.0050688,0.0002600,0.0019800,0.0005300,1,0.0010100,0.0048300,0.0033700,0,0.0008200,0.0030900,0.0022300,1,S
14,5122,0.0050732,0.0005800,0.0012100,0.0009700,1,0.0002600,0.0019800,0.0005300,1,0.0010100,0.0048300,0.0033700,0,S
18,20626,0.0053030,0.0002700,0.0065800,0.0014400,0,0.0005800,0.0012100,0.0009700,1,0.0002600,0.0019800,0.0005300,1,LE
22,17053,0.0053885,0.0025300,0.0016200,0.0023500,0,0.0002700,0.0065800,0.0014400,0,0.0005800,0.0012100,0.0009700,1,LE
02,33959,0.0054857,0.0012200,0.0039500,0.0015800,1,0.0025300,0.0016200,0.0023500,0,0.0002700,0.0065800,0.0014400,0,LE
06,45390,0.0055232,0.0003100,0.0048900,0.0008100,1,0.0012200,0.0039500,0.0015800,1,0.0025300,0.0016200,0.0023500,0,S
10,28509,0.0054001,0.0030900,0.0002000,0.0005100,1,0.0003100,0.0048900,0.0008100,1,0.0012200,0.0039500,0.0015800,1,S
14,12028,0.0051722,0.0002000,0.0008700,0.0011400,0,0.0030900,0.0002000,0.0005100,1,0.0003100,0.0048900,0.0008100,1,S
18,23044,0.0051485,0.0013000,0.0007100,0.0028300,1,0.0002000,0.0008700,0.0011400,0,0.0030900,0.0002000,0.0005100,1,S
22,32112,0.0050757,0.0001000,0.0011000,0.0029300,0,0.0013000,0.0007100,0.0028300,1,0.0002000,0.0008700,0.0011400,0,S
02,52028,0.0053132,0.0035600,0.0027300,0.0021100,1,0.0001000,0.0011000,0.0029300,0,0.0013000,0.0007100,0.0028300,1,S
06,52607,0.0057558,0.0049900,0.0063000,0.0002200,0,0.0035600,0.0027300,0.0021100,1,0.0001000,0.0011000,0.0029300,0,S
10,34307,0.0056133,0.0012900,0.0012000,0.0012700,0,0.0049900,0.0063000,0.0002200,0,0.0035600,0.0027300,0.0021100,1,S
14,9901,0.0054073,0.0002500,0.0012900,0.0011900,1,0.0012900,0.0012000,0.0012700,0,0.0049900,0.0063000,0.0002200,0,S
18,18740,0.0054604,0.0006700,0.0033600,0.0021200,0,0.0002500,0.0012900,0.0011900,1,0.0012900,0.0012000,0.0012700,0,S
22,26776,0.0052968,0.0004500,0.0014300,0.0012900,0,0.0006700,0.0033600,0.0021200,0,0.0002500,0.0012900,0.0011900,1,S
02,46902,0.0054141,0.0010600,0.0035500,0.0023300,0,0.0004500,0.0014300,0.0012900,0,0.0006700,0.0033600,0.0021200,0,S
06,55230,0.0058653,0.0009800,0.0090700,0.0016800,0,0.0010600,0.0035500,0.0023300,0,0.0004500,0.0014300,0.0012900,0,SE
10,32030,0.0058635,0.0042600,0.0006200,0.0009600,1,0.0009800,0.0090700,0.0016800,0,0.0010600,0.0035500,0.0023300,0,SE
14,12581,0.0055718,0.0002200,0.0005800,0.0009800,1,0.0042600,0.0006200,0.0009600,1,0.0009800,0.0090700,0.0016800,0,SE
18,17972,0.0054574,0.0014200,0.0013600,0.0011900,0,0.0002200,0.0005800,0.0009800,1,0.0042600,0.0006200,0.0009600,1,SE
22,21402,0.0054990,0.0016900,0.0029000,0.0014500,0,0.0014200,0.0013600,0.0011900,0,0.0002200,0.0005800,0.0009800,1,SE
02,40016,0.0054541,0.0025900,0.0009300,0.0013500,0,0.0016900,0.0029000,0.0014500,0,0.0014200,0.0013600,0.0011900,0,SE
06,47347,0.0058145,0.0027100,0.0068500,0.0009400,0,0.0025900,0.0009300,0.0013500,0,0.0016900,0.0029000,0.0014500,0,SE
10,32252,0.0056820,0.0001500,0.0021400,0.0016700,0,0.0027100,0.0068500,0.0009400,0,0.0025900,0.0009300,0.0013500,0,SE
14,16008,0.0055990,0.0003600,0.0035200,0.0006400,0,0.0001500,0.0021400,0.0016700,0,0.0027100,0.0068500,0.0009400,0,L
18,20527,0.0055041,0.0029000,0.0013200,0.0000500,1,0.0003600,0.0035200,0.0006400,0,0.0001500,0.0021400,0.0016700,0,SE
22,22163,0.0052795,0.0007000,0.0006000,0.0010600,0,0.0029000,0.0013200,0.0000500,1,0.0003600,0.0035200,0.0006400,0,SE
02,34697,0.0051603,0.0013400,0.0014700,0.0008000,0,0.0007000,0.0006000,0.0010600,0,0.0029000,0.0013200,0.0000500,1,L
06,53617,0.0053224,0.0031400,0.0009700,0.0033200,1,0.0013400,0.0014700,0.0008000,0,0.0007000,0.0006000,0.0010600,0,SE
10,32119,0.0054986,0.0002500,0.0049800,0.0025600,0,0.0031400,0.0009700,0.0033200,1,0.0013400,0.0014700,0.0008000,0,L
14,7032,0.0053145,0.0001900,0.0025800,0.0001500,0,0.0002500,0.0049800,0.0025600,0,0.0031400,0.0009700,0.0033200,1,L
14,4804,0.0051827,0.0011500,0.0019500,0.0003200,1,0.0001900,0.0025800,0.0001500,0,0.0002500,0.0049800,0.0025600,0,L
18,17581,0.0051275,0.0028300,0.0006200,0.0009600,1,0.0011500,0.0019500,0.0003200,1,0.0001900,0.0025800,0.0001500,0,L
22,16369,0.0050741,0.0018900,0.0005900,0.0019000,0,0.0028300,0.0006200,0.0009600,1,0.0011500,0.0019500,0.0003200,1,L
02,38390,0.0050903,0.0028900,0.0013000,0.0011100,1,0.0018900,0.0005900,0.0019000,0,0.0028300,0.0006200,0.0009600,1,L
06,42936,0.0052788,0.0011500,0.0031700,0.0034100,1,0.0028900,0.0013000,0.0011100,1,0.0018900,0.0005900,0.0019000,0,L
10,27092,0.0051760,0.0010000,0.0013900,0.0014500,1,0.0011500,0.0031700,0.0034100,1,0.0028900,0.0013000,0.0011100,1,L
14,9989,0.0049827,0.0002100,0.0009700,0.0012900,1,0.0010000,0.0013900,0.0014500,1,0.0011500,0.0031700,0.0034100,1,L
18,26653,0.0051583,0.0022700,0.0018800,0.0032900,0,0.0002100,0.0009700,0.0012900,1,0.0010000,0.0013900,0.0014500,1,L
22,23675,0.0050948,0.0014800,0.0015400,0.0012500,0,0.0022700,0.0018800,0.0032900,0,0.0002100,0.0009700,0.0012900,1,L
02,46043,0.0050709,0.0001900,0.0029500,0.0016200,1,0.0014800,0.0015400,0.0012500,0,0.0022700,0.0018800,0.0032900,0,L
06,44465,0.0052458,0.0023200,0.0025000,0.0027000,0,0.0001900,0.0029500,0.0016200,1,0.0014800,0.0015400,0.0012500,0,L
10,31604,0.0052854,0.0021700,0.0034900,0.0001400,1,0.0023200,0.0025000,0.0027000,0,0.0001900,0.0029500,0.0016200,1,L
14,12353,0.0050822,0.0005500,0.0011600,0.0007300,1,0.0021700,0.0034900,0.0001400,1,0.0023200,0.0025000,0.0027000,0,L
18,23349,0.0050399,0.0012900,0.0021200,0.0010800,1,0.0005500,0.0011600,0.0007300,1,0.0021700,0.0034900,0.0001400,1,L
22,22085,0.0049406,0.0011500,0.0000500,0.0024500,1,0.0012900,0.0021200,0.0010800,1,0.0005500,0.0011600,0.0007300,1,L
02,47503,0.0051806,0.0041200,0.0034200,0.0007600,0,0.0011500,0.0000500,0.0024500,1,0.0012900,0.0021200,0.0010800,1,L
06,46884,0.0055291,0.0000900,0.0092400,0.0007300,1,0.0041200,0.0034200,0.0007600,0,0.0011500,0.0000500,0.0024500,1,L
10,35682,0.0057699,0.0011500,0.0069500,0.0008000,1,0.0000900,0.0092400,0.0007300,1,0.0041200,0.0034200,0.0007600,0,L
14,12399,0.0054606,0.0006700,0.0005100,0.0002600,0,0.0011500,0.0069500,0.0008000,1,0.0000900,0.0092400,0.0007300,1,L
18,19777,0.0053220,0.0009300,0.0020800,0.0005100,0,0.0006700,0.0005100,0.0002600,0,0.0011500,0.0069500,0.0008000,1,L
22,22714,0.0053140,0.0010600,0.0025400,0.0016100,1,0.0009300,0.0020800,0.0005100,0,0.0006700,0.0005100,0.0002600,0,L
02,41466,0.0053216,0.0020600,0.0018700,0.0014900,1,0.0010600,0.0025400,0.0016100,1,0.0009300,0.0020800,0.0005100,0,L
06,52887,0.0064514,0.0020900,0.0184700,0.0005800,1,0.0020600,0.0018700,0.0014900,1,0.0010600,0.0025400,0.0016100,1,L
10,32626,0.0065342,0.0034800,0.0014200,0.0027100,1,0.0020900,0.0184700,0.0005800,1,0.0020600,0.0018700,0.0014900,1,L
14,15188,0.0062303,0.0014300,0.0002600,0.0005900,1,0.0034800,0.0014200,0.0027100,1,0.0020900,0.0184700,0.0005800,1,L
18,17859,0.0060424,0.0007100,0.0012600,0.0016300,0,0.0014300,0.0002600,0.0005900,1,0.0034800,0.0014200,0.0027100,1,L
22,27463,0.0061344,0.0007000,0.0057000,0.0009300,1,0.0007100,0.0012600,0.0016300,0,0.0014300,0.0002600,0.0005900,1,SE
02,43149,0.0064512,0.0058000,0.0034300,0.0013400,0,0.0007000,0.0057000,0.0009300,1,0.0007100,0.0012600,0.0016300,0,L
06,45243,0.0065804,0.0040800,0.0001900,0.0039900,1,0.0058000,0.0034300,0.0013400,0,0.0007000,0.0057000,0.0009300,1,L
